StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q56,Q2,Q3,Q4,Q5,Q6_1,Q6_2,Q9,Q59,Q10,Q10_10_TEXT,Q11_1,Q61,Q63,Q64,Q65,Q68,Q69,Q66,Q67,Q12,Q15,Q16,Q57,Q17,Q18,Q70,Q19,Q20,Q21,Q22,Q23,Q26,Q27,Q28,Q71,Q72,Q73,Q74,Q29,Q30,Q31,Q32,Q33,Q35,Q36,Q37,Q75,Q75_11_TEXT,Q38,Q76,Q76_11_TEXT,Q39,Q40,Q41,Q42,Q43,Q49,Q49_7_TEXT,Q50,Q50_6_TEXT,Q51,Q52,Q53,Q77,opp,Q_Language,Q_TotalDuration,rnid,study,PID,psid,K2,med,RISN,rid,Q_BallotBoxStuffing,Q_RelevantIDDuplicateScore,Q_RelevantIDDuplicate,Q_RecaptchaScore,Q_RelevantIDFraudScore,SVID,transaction_id,V,orderNumber,gc,term,tg,LS,PS
2/22/2023 17:14,2/22/2023 17:19,IP Address,100,314,TRUE,2/22/2023 17:19,R_1H6xbPHXs7REh3G,anonymous,PL,I consent,Male,No,Higher Education (Bachelor/Engineer),35 to 44 years,Śląskie,Częstochowa (CIty),29 132- 37 067,Full-time or contract work in the private sector,Catholicism,,7,,,,,,,Strongly support,Strongly support,Very important,Very important,Somewhat important,Strongly Agree,Strongly Agree,Very peaceful,Very peaceful,Very favorable,Very favorable,Some,Very positive,Very favorable,Somewhat unfavorable,Some,Neither Positive nor Negative,Very favorable,Very favorable,A little,Very positive,Very favorable,Very positive,Very positive,Somewhat negative,Very helpful,Somewhat helpful ,The presence of American military forces has greatly improved the government’s respect for human rights,No,,,No,,,No,,Yes,Very reliant,Yes,Support for Polish democracy,,Decreased security from foreign threats,,Longer than 3 years,Very positive,Never,Yes,Qual4159-0110-PolandStudy,PL,314,,,,9a8597cd-5e9d-f0d5-c58d-64dcc01bf60c,,{Invalid Expression},,,,,,,,14302052,5A1IJGqXBWmHCnQLDB0Fjw,,,1,,,{Invalid Expression},497
2/22/2023 17:07,2/22/2023 17:19,IP Address,100,750,TRUE,2/22/2023 17:19,R_ODyDG8R03CW24wx,anonymous,PL,I consent,Male,No,Secondary Education,35 to 44 years,Podlaskie,Grajewo,29 132- 37 067,Full-time or contract work in the private sector,Catholicism,,4,,,,,Somewhat support,Somewhat oppose,,,Very important,Very important,Very important,Somewhat agree,Somewhat agree,Somewhat peaceful,Somewhat peaceful,Very favorable,Very favorable,A lot,Very positive,Don’t know/Decline to answer,Somewhat favorable,A lot,Positive,Don’t know/Decline to answer,Somewhat favorable,Some,Positive,Very favorable,Very positive,Very positive,Don’t know/Decline to answer,Very helpful,Very helpful ,The presence of American military forces has greatly improved the government’s respect for human rights,No,,,Don’t know/Decline to answer,,,No,,No,,Yes,Greater security from foreign threats,,Don’t know / Decline to answer,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,750,,,,ea08051d-9822-523b-8e3e-ec3580237bcb,,{Invalid Expression},,,,,,,,14302052,3AlpvCJ7NbfVuO0xBmMvV1,,,1,,,{Invalid Expression},497
2/22/2023 17:16,2/22/2023 17:20,IP Address,100,225,TRUE,2/22/2023 17:20,R_ypW0Jz5bR2Z88yl,anonymous,PL,I consent,Male,No,Higher Education (Bachelor/Engineer),18 to 24 years,Dolnośląskie,Dzierżoniów,50 204 +,Full-time or contract work in the private sector,Catholicism,,4,,,,,,,Somewhat support,Strongly support,Very important,Very important,Somewhat important,Strongly disagree,Neither agree nor disagree,Somewhat hostile,Somewhat hostile,Very favorable,Somewhat favorable,A lot,Very positive,Somewhat favorable,Somewhat unfavorable,None,Neither Positive nor Negative,Very favorable,Somewhat unfavorable,None,Neither Positive nor Negative,Very favorable,Somewhat positive,Neutral,Somewhat positive,Somewhat helpful,Very helpful ,Neutral / No change,No,,,Yes,"Interacted with a U.S. service member in an individual social setting, such as a party, bar, festival, etc.",,No,,Yes,Somewhat reliant,Yes,Changing the behavior and/or policies of the government of Poland,,Changing the behavior and/or policies of the government of Poland,,As long as needed ,Very positive,Never,Maybe,Qual4159-0110-PolandStudy,PL,225,,,,9ec3c82e-37de-b60e-ae60-377bdf1ddbf6,,{Invalid Expression},,,,,,,,14302052,4sZ7cGrjePjNuLvO7ShLxV,,,1,,,{Invalid Expression},497
2/22/2023 17:14,2/22/2023 17:20,IP Address,100,352,TRUE,2/22/2023 17:20,R_3Dow8olKRCn6A5g,anonymous,PL,I consent,Male,No,Secondary Education,18 to 24 years,Wielkopolskie,Złotów,50 204 +,Full-time or contract work in the private sector,Catholicism,,9,,,Strongly support,Strongly support,,,,,Very important,Very important,Very important,Somewhat agree,Strongly Agree,Somewhat peaceful,Somewhat peaceful,Somewhat favorable,Somewhat favorable,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat unfavorable,A lot,Positive,Somewhat favorable,Somewhat unfavorable,A lot,Positive,Somewhat favorable,Somewhat positive,Somewhat positive,Very positive,Very helpful,Neutral,Neutral / No change,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,No drawback,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,352,,,,3dcc1946-ebfc-f4f3-8b56-506a0bb4caf2,,{Invalid Expression},,,,,,,,14302052,0yc8NvryLW7zuTC0V3k6Rp,,,1,,,{Invalid Expression},497
2/22/2023 17:13,2/22/2023 17:20,IP Address,100,448,TRUE,2/22/2023 17:20,R_1DSAIJO4Kctmw8U,anonymous,PL,I consent,Female,No,Higher Education (Master’s degree or higher),55 to 64 years,Wielkopolskie,Poznań,Decline to answer,Other sources,Decline to answer,,4,Neither support nor oppose,Neither support nor oppose,,,,,,,Very important,Very important,Very important,Strongly disagree,Strongly disagree,Somewhat hostile,Somewhat peaceful,Very favorable,Very favorable,A lot,Very positive,Somewhat favorable,Somewhat unfavorable,Some,Negative,Somewhat favorable,Somewhat unfavorable,A little,Negative,Very favorable,Very positive,Very positive,Neutral,Very helpful,Very helpful ,Neutral / No change,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,No drawback,,As long as needed ,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,448,,,,0ea51cca-2abf-fd29-e4bd-1f63877fabf4,,{Invalid Expression},,,,,,,,14302052,3F2zd7nHhLlff0uSUjVczq,,,1,,,{Invalid Expression},497
2/22/2023 17:12,2/22/2023 17:21,IP Address,100,533,TRUE,2/22/2023 17:21,R_1LNi8R7SzdiLXNB,anonymous,PL,I consent,Male,No,Secondary Education,25 to 34 years,Łódzkie,Łódź,50 204 +,Full-time or contract work in the government or public sector,Catholicism,,3,Somewhat support,Somewhat support,,,,,,,Very important,Very important,Very important,Strongly disagree,Somewhat agree,Very peaceful,Very peaceful,Somewhat favorable,Somewhat favorable,A lot,Positive,Very favorable,Neutral,Some,Neither Positive nor Negative,Very favorable,Neutral,Some,Neither Positive nor Negative,Somewhat favorable,Neutral,Neutral,Neutral,Somewhat helpful,Very unhelpful ,Neutral / No change,No,,,No,,,No,,No,,Yes,Changing the behavior and/or policies of the government of Poland,,Don’t know / Decline to answer,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,533,,,,3415b214-bc18-6b1a-d9ce-a6f291057a46,,{Invalid Expression},,,,,,,,14302052,6QYKhkJh5SpR4XjvoOXeH5,,,1,,,{Invalid Expression},497
2/22/2023 17:10,2/22/2023 17:21,IP Address,100,672,TRUE,2/22/2023 17:21,R_2qfwMb4zIUEPlgb,anonymous,PL,I consent,Female,Yes,Higher Education (Bachelor/Engineer),25 to 34 years,Opolskie,Kędzierzyn-Koźle,37 068 – 50 203,Full-time or contract work in the government or public sector,Catholicism,,6,,,,,,,Strongly support,Strongly support,Very important,Very important,Very important,Somewhat agree,Somewhat disagree,Very peaceful,Very peaceful,Very favorable,Very favorable,Some,Very positive,Somewhat favorable,Very favorable,Some,Positive,Very favorable,Very favorable,A little,Positive,Very favorable,Somewhat positive,Somewhat positive,Somewhat positive,Somewhat helpful,Somewhat helpful ,The presence of American military forces has somewhat improved the government’s respect for human rights,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,No drawback,,6-12 months,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,672,,,,8b9c9d1e-9b34-0736-513a-a69426c025a3,,{Invalid Expression},,,,,,,,14302052,074iOH5gkiDx08VgpXlTM4,,,1,,,{Invalid Expression},497
2/22/2023 17:17,2/22/2023 17:21,IP Address,100,223,TRUE,2/22/2023 17:21,R_3OohFtRdE7gxrDw,anonymous,PL,I consent,Male,No,Vocational School,25 to 34 years,Małopolskie,Kraków (City),50 204 +,Pension or retirement,Catholicism,,8,,,,,Somewhat support,Neither support nor oppose,,,Very important,Somewhat important,Somewhat important,Strongly Agree,Somewhat agree,Neutral,Somewhat peaceful,Very favorable,Very favorable,A lot,Positive,Somewhat favorable,Somewhat unfavorable,A little,Negative,Somewhat favorable,Somewhat unfavorable,A little,Negative,Somewhat favorable,Somewhat positive,Somewhat positive,Somewhat positive,Somewhat helpful,Somewhat helpful ,The presence of American military forces has somewhat improved the government’s respect for human rights,No,,,No,,,Don’t know/Decline to answer,,No,,Yes,Changing the behavior and/or policies of the government of Poland,,No drawback,,As long as needed ,Very positive,Never,Maybe,Qual4159-0110-PolandStudy,PL,223,,,,c17ba1ba-4c1a-21d5-199d-e740e74f9df7,,{Invalid Expression},,,,,,,,14302052,3PcMXY28eeGVc336S7s7Oy,,,1,,,{Invalid Expression},497
2/22/2023 17:17,2/22/2023 17:21,IP Address,100,270,TRUE,2/22/2023 17:21,R_3Pzd2tm04D249e7,anonymous,PL,I consent,Female,No,Higher Education (Bachelor/Engineer),18 to 24 years,Śląskie,Bytom,29 132- 37 067,Full-time or contract work in the private sector,Agnostic/Atheist,,1,Neither support nor oppose,Neither support nor oppose,,,,,,,Very important,Very important,Very important,Strongly disagree,Strongly disagree,Somewhat peaceful,Somewhat peaceful,Somewhat favorable,Somewhat unfavorable,Some,Positive,Very favorable,Very favorable,Some,Neither Positive nor Negative,Very favorable,Very favorable,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat negative,Somewhat positive,Somewhat negative,Somewhat unhelpful,Somewhat unhelpful ,The presence of American military forces has somewhat worsened the government’s respect for human rights,No,,,No,,,No,,No,,No,Improved government respect for human rights,,Negative effect on economic activity,,Longer than 3 years,Somewhat negative,Never,No,Qual4159-0110-PolandStudy,PL,270,,,,a4b3f097-3b3d-69bb-1a55-1032d34ad234,,{Invalid Expression},,,,,,,,14302052,1C7ENIA5ciIs3ig3YkFfMI,,,1,,,{Invalid Expression},497
2/22/2023 17:15,2/22/2023 17:21,IP Address,100,392,TRUE,2/22/2023 17:21,R_2cbcv9YbPABhkCD,anonymous,PL,I consent,Female,No,Secondary Education,45 to 54 years,Lubelskie,Lublin,50 204 +,Full-time or contract work in the government or public sector,Catholicism,,10,Somewhat support,Strongly support,,,,,,,Very important,Very important,Very important,Somewhat agree,Somewhat agree,Somewhat peaceful,Somewhat peaceful,Somewhat favorable,Very favorable,A lot,Very positive,Very favorable,Very unfavorable,Some,Negative,Very favorable,Very unfavorable,Some,Negative,Very favorable,Very positive,Very positive,Very positive,Very helpful,Very helpful ,The presence of American military forces has greatly improved the government’s respect for human rights,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,Increased crime,,As long as needed ,Very positive,Don’t know/Decline to answer,Don’t know/Decline to answer,Qual4159-0110-PolandStudy,PL,392,,,,e6949635-9918-9591-c994-b260a4a39776,,{Invalid Expression},,,,,,,,14302052,30HVf01XD2QIeiFTBtYu19,,,1,,,{Invalid Expression},497
2/22/2023 17:20,2/22/2023 17:22,IP Address,100,176,TRUE,2/22/2023 17:22,R_3iDUqesDVU0JDBf,anonymous,PL,I consent,Male,Decline to answer,Primary Education,18 to 24 years,Dolnośląskie,Legnica,0 – 21 235,Full-time or contract work in the private sector,Agnostic/Atheist,,1,Strongly support,Strongly support,,,,,,,Very important,Very important,Very important,Strongly Agree,Strongly Agree,Very peaceful,Very peaceful,Very favorable,Very favorable,A lot,Very positive,Very favorable,Very favorable,A lot,Very positive,Very favorable,Very favorable,A lot,Very positive,Very favorable,Very positive,Very positive,Very positive,Very helpful,Very helpful ,The presence of American military forces has greatly improved the government’s respect for human rights,Yes,"Had a brief everyday interaction with a U.S. service member, such as conversing on public transport, or shopping at the same market.",,Yes,"Had a brief everyday interaction with a U.S. service member, such as conversing on public transport, or shopping at the same market.",,Yes,Very reliant,Yes,Very reliant,Yes,Greater security from foreign threats,,Decreased security from foreign threats,,0-6 months,Very positive,Never,Yes,Qual4159-0110-PolandStudy,PL,176,,,,d3bccb0d-569c-5d1c-acc7-b782dd1b9f18,,{Invalid Expression},,,,,,,,14302052,0RESOa0V738TwjUIOFqFoZ,,,1,,,{Invalid Expression},497
2/22/2023 17:15,2/22/2023 17:23,IP Address,100,483,TRUE,2/22/2023 17:23,R_28HUjSvWfWAg8Cj,anonymous,PL,I consent,Male,No,Higher Education (Master’s degree or higher),Age 65 or older,Mazowieckie,Pruszków,50 204 +,Pension or retirement,Catholicism,,5,,,,,,,Somewhat support,Somewhat support,Very important,Very important,Very important,Strongly disagree,Strongly Agree,Somewhat hostile,Somewhat hostile,Somewhat favorable,Somewhat favorable,Some,Neither Positive nor Negative,Neutral,Somewhat unfavorable,None,Don’t know/Decline to answer,Neutral,Somewhat unfavorable,None,Don’t know/Decline to answer,Somewhat favorable,Somewhat positive,Somewhat positive,Somewhat negative,Somewhat helpful,Very unhelpful ,The presence of American military forces has greatly worsened the government’s respect for human rights,No,,,No,,,No,,No,,No,No benefits,,No support for Polish democracy,,No preference,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,483,,,,69cecfb7-adb0-888e-de3d-a44c01a85f93,,{Invalid Expression},,,,,,,,14302052,62p4XQBIQmIb1wN4BihVqx,,,1,,,{Invalid Expression},497
2/22/2023 17:20,2/22/2023 17:24,IP Address,100,222,TRUE,2/22/2023 17:24,R_wMZQ0hGuQ1z5OjT,anonymous,PL,I consent,Male,No,Vocational School,25 to 34 years,Śląskie,Zawiercie,50 204 +,Full-time or contract work in the private sector,Catholicism,,6,Neither support nor oppose,Neither support nor oppose,,,,,,,Very important,Very important,Somewhat important,Somewhat agree,Somewhat agree,Neutral,Neutral,Neutral,Neutral,A lot,Positive,Neutral,Neutral,Some,Positive,Neutral,Neutral,A lot,Positive,Very favorable,Somewhat positive,Somewhat positive,Neutral,Somewhat helpful,Neutral,Neutral / No change,No,,,No,,,Don’t know/Decline to answer,,No,,Yes,Greater security from foreign threats,,No drawback,,As long as needed ,Very positive,Never,Don’t know/Decline to answer,Qual4159-0110-PolandStudy,PL,222,,,,6057e6e0-8029-18f8-2354-0628663ab6f4,,{Invalid Expression},,,,,,,,14302052,6ZiFD4LgNW3l75p2FUpLAM,,,1,,,{Invalid Expression},497
2/22/2023 17:18,2/22/2023 17:24,IP Address,100,319,TRUE,2/22/2023 17:24,R_3m3R8XfBfQqsJFG,anonymous,PL,I consent,Male,No,Vocational School,18 to 24 years,Mazowieckie,Radom,50 204 +,Full-time or contract work in the government or public sector,Catholicism,,8,,,Somewhat support,Strongly support,,,,,Very important,Neutral,Somewhat important,Somewhat agree,Somewhat agree,Somewhat hostile,Neutral,Somewhat favorable,Very favorable,Some,Positive,Neutral,Somewhat unfavorable,A little,Neither Positive nor Negative,Neutral,Somewhat unfavorable,A little,Neither Positive nor Negative,Very favorable,Somewhat positive,Somewhat positive,Somewhat positive,Somewhat helpful,Somewhat helpful ,The presence of American military forces has somewhat improved the government’s respect for human rights,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,Don’t know / Decline to answer,,1-3 years,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,319,,,,bd169c39-60a0-d7ea-e954-190ee6cb9bdd,,{Invalid Expression},,,,,,,,14302052,4qKFNBT7Km6ZnCDtg1QyH6,,,1,,,{Invalid Expression},497
2/22/2023 17:18,2/22/2023 17:24,IP Address,100,378,TRUE,2/22/2023 17:24,R_2v7xZ875RKU3di1,anonymous,PL,I consent,Male,No,Secondary Education,35 to 44 years,Dolnośląskie,Wrocław (City),50 204 +,Full-time or contract work in the private sector,Agnostic/Atheist,,7,Somewhat support,Somewhat support,,,,,,,Very important,Very important,Very important,Strongly disagree,Somewhat agree,Somewhat peaceful,Somewhat peaceful,Somewhat favorable,Somewhat favorable,Some,Positive,Neutral,Somewhat unfavorable,A little,Neither Positive nor Negative,Neutral,Somewhat unfavorable,A little,Neither Positive nor Negative,Somewhat favorable,Neutral,Neutral,Neutral,Somewhat helpful,Somewhat helpful ,Neutral / No change,No,,,No,,,No,,No,,No,Support for Polish democracy,,Changing the behavior and/or policies of the government of Poland,,1-3 years,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,378,,,,3cffb189-7aab-c6d0-a73f-adb3a326e8f1,,{Invalid Expression},,,,,,,,14302052,2gw1XsqM0VofBZe7R3P2eS,,,1,,,{Invalid Expression},497
2/22/2023 17:17,2/22/2023 17:24,IP Address,100,407,TRUE,2/22/2023 17:24,R_295RDX5nn0IvWeJ,anonymous,PL,I consent,Male,No,Secondary Education,25 to 34 years,Wielkopolskie,Piła,50 204 +,Self-employed (non-agricultural),Catholicism,,5,Strongly support,Somewhat support,,,,,,,Very important,Very important,Very important,Somewhat agree,Strongly Agree,Somewhat peaceful,Somewhat peaceful,Somewhat favorable,Neutral,A lot,Positive,Neutral,Somewhat unfavorable,Some,Neither Positive nor Negative,Neutral,Somewhat unfavorable,Some,Neither Positive nor Negative,Very favorable,Very positive,Somewhat positive,Very positive,Very helpful,Somewhat helpful ,Neutral / No change,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,No drawback,,As long as needed ,Neutral,Never,No,Qual4159-0110-PolandStudy,PL,407,,,,061b6481-1d10-5fec-e610-2ac68d9dac05,,{Invalid Expression},,,,,,,,14302052,2fxxjo6P0WRfcTWAUqSD3m,,,1,,,{Invalid Expression},497
2/22/2023 17:22,2/22/2023 17:24,IP Address,100,111,TRUE,2/22/2023 17:24,R_WxJnAyM30xtvdJL,anonymous,PL,I consent,Male,Yes,Primary Education,35 to 44 years,Warmińsko-Mazurskie,Nowe Miasto,37 068 – 50 203,Full-time or contract work in the private sector,Catholicism,,10,,,,,Strongly support,Somewhat support,,,Very important,Very important,Very important,Strongly Agree,Strongly Agree,Very peaceful,Very peaceful,Very favorable,Very favorable,A lot,Very positive,Very favorable,Very favorable,A lot,Very positive,Very favorable,Very favorable,A lot,Very positive,Very favorable,Very positive,Very positive,Very positive,Very helpful,Very helpful ,The presence of American military forces has greatly improved the government’s respect for human rights,Yes,"Had a brief everyday interaction with a U.S. service member, such as conversing on public transport, or shopping at the same market.",,Yes,"Had a brief everyday interaction with a U.S. service member, such as conversing on public transport, or shopping at the same market.",,Yes,Very reliant,Yes,Very reliant,Yes,Greater security from foreign threats,,Decreased security from foreign threats,,Longer than 3 years,Very positive,Never,Yes,Qual4159-0110-PolandStudy,PL,111,,,,2fcdfe03-2da9-dcb0-baf3-0580be35dd05,,{Invalid Expression},,,,,,,,14302052,0NYDwfrfqmjhdbG7dGYdux,,,1,,,{Invalid Expression},497
2/22/2023 17:18,2/22/2023 17:24,IP Address,100,389,TRUE,2/22/2023 17:24,R_23ekvhJN0AC7cbo,anonymous,PL,I consent,Male,No,Higher Education (Master’s degree or higher),35 to 44 years,Małopolskie,Kraków (City),50 204 +,Full-time or contract work in the private sector,Agnostic/Atheist,,6,,,Somewhat support,Somewhat support,,,,,Very important,Very important,Very important,Strongly disagree,Somewhat disagree,Somewhat peaceful,Somewhat peaceful,Somewhat favorable,Somewhat favorable,A lot,Positive,Somewhat favorable,Very unfavorable,Some,Very Negative,Somewhat favorable,Very unfavorable,Some,Very Negative,Somewhat favorable,Somewhat positive,Don’t know/Decline to answer,Somewhat positive,Somewhat helpful,Somewhat helpful ,The presence of American military forces has somewhat improved the government’s respect for human rights,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,No drawback,,As long as needed ,Neutral,Never,No,Qual4159-0110-PolandStudy,PL,389,,,,c88f9e61-b248-8ccd-9cab-e8dfb76731af,,{Invalid Expression},,,,,,,,14302052,7LsX87jK3tYHlHbERGjf1t,,,1,,,{Invalid Expression},497
2/22/2023 17:20,2/22/2023 17:24,IP Address,100,244,TRUE,2/22/2023 17:24,R_1F2FosFse3Er2QK,anonymous,PL,I consent,Male,No,Secondary Education,45 to 54 years,Śląskie,Siemianowice Śląskie,50 204 +,Full-time or contract work in the private sector,Catholicism,,10,,,,,Strongly support,Strongly support,,,Very important,Very important,Very important,Strongly Agree,Strongly Agree,Very peaceful,Very peaceful,Very favorable,Very favorable,A lot,Very positive,Very favorable,Very favorable,None,Negative,Very favorable,Very unfavorable,None,Very Negative,Very favorable,Very positive,Very positive,Very positive,Very helpful,Very helpful ,The presence of American military forces has greatly improved the government’s respect for human rights,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,Decreased security from foreign threats,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,244,,,,1fc9c22f-128e-944d-fce4-7a5df7b67904,,{Invalid Expression},,,,,,,,14302052,5ZruP4j4CobUqKRmLoCg5y,,,1,,,{Invalid Expression},497
2/22/2023 17:17,2/22/2023 17:25,IP Address,100,465,TRUE,2/22/2023 17:25,R_pzcdlyhBCPPGxDb,anonymous,PL,I consent,Male,No,Higher Education (Master’s degree or higher),25 to 34 years,Mazowieckie,Warszawa,50 204 +,Full-time or contract work in the private sector,Catholicism,,6,,,,,,,Neither support nor oppose,Neither support nor oppose,Somewhat important,Somewhat important,Somewhat important,Somewhat agree,Somewhat agree,Somewhat peaceful,Somewhat peaceful,Somewhat favorable,Somewhat favorable,Some,Positive,Somewhat favorable,Somewhat favorable,Some,Positive,Somewhat favorable,Somewhat favorable,Some,Positive,Somewhat favorable,Somewhat positive,Somewhat positive,Somewhat positive,Somewhat helpful,Somewhat helpful ,Neutral / No change,No,,,No,,,No,,No,,No,Positive effect on economic activity,,No support for Polish democracy,,No preference,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,465,,,,3836be6c-36b2-3c92-9e87-f8c2fffa32d7,,{Invalid Expression},,,,,,,,14302052,608w7lwODazegmW0fIUhBD,,,1,,,{Invalid Expression},497
2/22/2023 17:19,2/22/2023 17:25,IP Address,100,348,TRUE,2/22/2023 17:25,R_qXFP0Un693wWayd,anonymous,PL,I consent,Male,No,Higher Education (Bachelor/Engineer),18 to 24 years,Dolnośląskie,Wrocław (City),50 204 +,Full-time or contract work in the private sector,Catholicism,,7,,,,,,,Strongly support,Strongly support,Very important,Very important,Very important,Strongly disagree,Somewhat agree,Somewhat peaceful,Somewhat peaceful,Very favorable,Very favorable,A lot,Positive,Somewhat favorable,Neutral,Some,Negative,Somewhat favorable,Somewhat unfavorable,Some,Negative,Very favorable,Very positive,Very positive,Very positive,Very helpful,Very helpful ,The presence of American military forces has greatly improved the government’s respect for human rights,Yes,"Interacted with a U.S. service member in an individual social setting, such as a party, bar, festival, etc.",,Yes,"Interacted with a U.S. service member in an individual social setting, such as a party, bar, festival, etc.",,No,,Yes,Not reliant at all,Yes,Changing the behavior and/or policies of the government of Poland,,No drawback,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,348,,,,f43a854e-a8c4-e978-a41f-0e9548858216,,{Invalid Expression},,,,,,,,14302052,55FtPdnGSqJl3yjICrc7AG,,,1,,,{Invalid Expression},497
2/22/2023 17:20,2/22/2023 17:25,IP Address,100,265,TRUE,2/22/2023 17:25,R_2zjVdZZemVZutwX,anonymous,PL,I consent,Female,No,Higher Education (Bachelor/Engineer),25 to 34 years,Dolnośląskie,Wrocław (City),29 132- 37 067,Full-time or contract work in the private sector,Catholicism,,6,,,,,,,Strongly oppose,Somewhat oppose,Very important,Very important,Very important,Strongly disagree,Somewhat disagree,Somewhat hostile,Somewhat peaceful,Very favorable,Very favorable,A lot,Very positive,Very favorable,Very unfavorable,Some,Negative,Somewhat unfavorable,Very unfavorable,A little,Negative,Very favorable,Very positive,Very positive,Very positive,Very helpful,Very helpful ,The presence of American military forces has greatly improved the government’s respect for human rights,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,Increased crime,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,265,,,,2050a467-52e8-5cd3-6acd-7f9007bfd1ee,,{Invalid Expression},,,,,,,,14302052,4iMDmZWWBXt5EbaePxVCcs,,,1,,,{Invalid Expression},497
2/22/2023 17:21,2/22/2023 17:25,IP Address,100,230,TRUE,2/22/2023 17:25,R_3n3mEgDH3UxWRC6,anonymous,PL,I consent,Male,Yes,Higher Education (Bachelor/Engineer),18 to 24 years,Kujawsko-Pomorskie,Bydgoszcz (City),21 236 – 29 131,Full-time or contract work in the private sector,Catholicism,,7,,,Strongly support,Strongly support,,,,,Very important,Very important,Very important,Somewhat agree,Somewhat agree,Somewhat peaceful,Somewhat peaceful,Very favorable,Very favorable,A lot,Very positive,Somewhat favorable,Somewhat unfavorable,Some,Negative,Very favorable,Neutral,Some,Neither Positive nor Negative,Very favorable,Somewhat positive,Somewhat positive,Neutral,Very helpful,Neutral,The presence of American military forces has greatly improved the government’s respect for human rights,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,Changing the behavior and/or policies of the government of Poland,,6-12 months,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,230,,,,7c5cc2dd-472e-895f-ffee-3cb08a21ba11,,{Invalid Expression},,,,,,,,14302052,1WCQjaP85r5JC1QDALQKVt,,,1,,,{Invalid Expression},497
2/22/2023 17:19,2/22/2023 17:25,IP Address,100,336,TRUE,2/22/2023 17:25,R_2Cs8G9RWR4soV0j,anonymous,PL,I consent,Male,No,Vocational School,35 to 44 years,Podlaskie,Mońki,50 204 +,Pension or retirement,Catholicism,,10,,,Strongly support,Strongly support,,,,,Very important,Very important,Very important,Don't know/decline to answer,Strongly Agree,Somewhat peaceful,Somewhat peaceful,Somewhat favorable,Very favorable,A lot,Positive,Don’t know/Decline to answer,Neutral,Don’t know/Decline to answer,Neither Positive nor Negative,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Very favorable,Very positive,Very positive,Don’t know/Decline to answer,Very helpful,Don’t know/Decline to answer,Neutral / No change,No,,,Don’t know/Decline to answer,,,No,,Don’t know/Decline to answer,,Yes,Greater security from foreign threats,,Don’t know / Decline to answer,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,336,,,,4f52f20e-9c89-92d9-3616-65984031ecbc,,{Invalid Expression},,,,,,,,14302052,2tCqCWKINWLcgtxQfKXzGG,,,1,,,{Invalid Expression},497
2/22/2023 17:18,2/22/2023 17:26,IP Address,100,484,TRUE,2/22/2023 17:26,R_2E4CaIPghXFXOtf,anonymous,PL,I consent,Male,No,Higher Education (Bachelor/Engineer),25 to 34 years,Śląskie,Gliwice,50 204 +,Full-time or contract work in the private sector,Agnostic/Atheist,,7,,,,,Strongly support,Strongly support,,,Very important,Very important,Very important,Somewhat agree,Somewhat agree,Somewhat peaceful,Somewhat peaceful,Very favorable,Very favorable,A lot,Positive,Somewhat favorable,Neutral,Some,Neither Positive nor Negative,Somewhat favorable,Neutral,Some,Neither Positive nor Negative,Very favorable,Very positive,Very positive,Very positive,Very helpful,Neutral,Neutral / No change,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,No drawback,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,484,,,,97113690-2b5c-4bdb-d3f4-5fc409a2a73f,,{Invalid Expression},,,,,,,,14302052,0WSSf7DRNecxv27A7rPtbx,,,1,,,{Invalid Expression},497
