StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q56,Q2,Q3,Q4,Q5,Q6_1,Q6_2,Q9,Q59,Q10,Q10_10_TEXT,Q11_1,Q61,Q63,Q64,Q65,Q68,Q69,Q66,Q67,Q12,Q15,Q16,Q57,Q17,Q18,Q70,Q19,Q20,Q21,Q22,Q23,Q26,Q27,Q28,Q71,Q72,Q73,Q74,Q29,Q30,Q31,Q32,Q33,Q35,Q36,Q37,Q75,Q75_11_TEXT,Q38,Q76,Q76_11_TEXT,Q39,Q40,Q41,Q42,Q43,Q49,Q49_7_TEXT,Q50,Q50_6_TEXT,Q51,Q52,Q53,Q77,opp,Q_Language,Q_TotalDuration,rnid,study,PID,psid,K2,med,RISN,rid,Q_BallotBoxStuffing,Q_RelevantIDDuplicateScore,Q_RelevantIDDuplicate,Q_RecaptchaScore,Q_RelevantIDFraudScore,SVID,transaction_id,V,orderNumber,gc,term,tg,LS,PS
3/2/2023 16:38,3/2/2023 16:44,IP Address,100,354,TRUE,3/2/2023 16:44,R_1q3Wi0wFZzlBcnH,anonymous,PL,I consent,Male,No,Higher Education (Master’s degree or higher),Age 65 or older,Wielkopolskie,Poznań (City),93 938 +,Full-time or contract work in the private sector,Agnostic/Atheist,,5,Strongly support,Strongly support,,,,,,,Very important,Very important,Very important,Strongly disagree,Strongly Agree,Very hostile,Very peaceful,Somewhat favorable,Somewhat favorable,Some,Positive,Somewhat favorable,Somewhat favorable,None,Neither Positive nor Negative,Somewhat favorable,Somewhat favorable,A little,Neither Positive nor Negative,Very favorable,Somewhat positive,Somewhat positive,Neutral,Somewhat helpful,Neutral,Neutral / No change,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,No drawback,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,354,,,,b5f967f6-1890-9178-ba2d-9cb19cc84dc6,,{Invalid Expression},,,,,,,,14302052,5lqUUtRb2PC3RdDmE6domu,,,1,,,{Invalid Expression},497
3/2/2023 16:43,3/2/2023 16:45,IP Address,100,120,TRUE,3/2/2023 16:45,R_2PdOoX0n3EBoODN,anonymous,PL,I consent,Male,Decline to answer,Vocational School,25 to 34 years,Lubelskie,Radzyń Podlaski,43 340 – 57 187,Agriculture,Catholicism,,8,,,,,Somewhat oppose,Neither support nor oppose,,,Somewhat important,Not important,Very important,Strongly Agree,Somewhat disagree,Neutral,Neutral,Somewhat unfavorable,Neutral,A little,Negative,Somewhat unfavorable,Neutral,A little,Very positive,Somewhat favorable,Somewhat unfavorable,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat positive,Neutral,Neutral,Somewhat unhelpful,Somewhat helpful ,The presence of American military forces has greatly improved the government’s respect for human rights,Yes,"Interacted with a U.S. service member in an individual social setting, such as a party, bar, festival, etc.",,No,,,Yes,Somewhat reliant,No,,Yes,Improved government respect for human rights,,Changing the behavior and/or policies of the government of Poland,,1-3 years,Somewhat negative,Three times,Maybe,Qual4159-0110-PolandStudy,PL,120,,,,f1689f8b-ae3d-1496-380a-515157512edd,,{Invalid Expression},,,,,,,,14302052,7rq6Cuyc77BtZMnYsmwJmE,,,1,,,{Invalid Expression},497
3/2/2023 16:37,3/2/2023 16:45,IP Address,100,455,TRUE,3/2/2023 16:45,R_3dE16MIBOQXfOxg,anonymous,PL,I consent,Female,No,Secondary Education,18 to 24 years,Małopolskie,Brzesko,0 – 43 339,Other sources,Catholicism,,5,,,,,Neither support nor oppose,Strongly oppose,,,Very important,Very important,Somewhat important,Strongly disagree,Neither agree nor disagree,Somewhat hostile,Somewhat peaceful,Somewhat favorable,Somewhat favorable,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat favorable,A lot,Negative,Somewhat favorable,Neutral,Some,Neither Positive nor Negative,Neutral,Neutral,Somewhat negative,Somewhat positive,Somewhat helpful,Somewhat unhelpful ,Neutral / No change,No,,,No,,,Yes,Not reliant at all,No,,No,No benefits,,Changing the behavior and/or policies of the government of Poland,,6-12 months,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,455,,,,0d9d56ca-1303-7e0b-8cc8-6d66ac94691c,,{Invalid Expression},,,,,,,,14302052,5HxVUBXJo2Qpal4LwWpUhX,,,1,,,{Invalid Expression},497
3/2/2023 16:30,3/2/2023 16:45,IP Address,100,886,TRUE,3/2/2023 16:45,R_1pEh3aKO2xjwDo6,anonymous,PL,I consent,Female,No,Secondary Education,45 to 54 years,Wielkopolskie,Września,57 188 –  74 062,Pension or retirement,Catholicism,,6,,,,,Somewhat support,Somewhat oppose,,,Very important,Very important,Very important,Strongly disagree,Somewhat agree,Very hostile,Very peaceful,Very favorable,Very favorable,Some,Very positive,Don’t know/Decline to answer,Neutral,A lot,Neither Positive nor Negative,Don’t know/Decline to answer,Very unfavorable,None,Very Negative,Very favorable,Somewhat positive,Very positive,Somewhat positive,Very helpful,Somewhat unhelpful ,Neutral / No change,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,Don’t know / Decline to answer,,As long as needed ,Neutral,Never,No,Qual4159-0110-PolandStudy,PL,886,,,,dc012c5a-6be0-eee8-4f3e-2037e4a6912d,,{Invalid Expression},,,,,,,,14302052,2q9v2SFN8kNHNmliFr54sb,,,1,,,{Invalid Expression},497
3/2/2023 16:42,3/2/2023 16:45,IP Address,100,181,TRUE,3/2/2023 16:45,R_1gUbY6Oj4oCq1yl,anonymous,PL,I consent,Male,Decline to answer,Higher Education (Bachelor/Engineer),18 to 24 years,Śląskie,Bytom,93 938 +,Full-time or contract work in the private sector,Decline to answer,,6,,,Somewhat support,Somewhat support,,,,,Somewhat important,Somewhat important,Somewhat important,Neither agree nor disagree,Neither agree nor disagree,Somewhat hostile,Somewhat peaceful,Somewhat favorable,Somewhat favorable,Some,Positive,Somewhat favorable,Somewhat favorable,Some,Positive,Somewhat favorable,Somewhat favorable,Some,Positive,Somewhat favorable,Somewhat positive,Somewhat positive,Somewhat positive,Somewhat helpful,Somewhat helpful ,The presence of American military forces has somewhat improved the government’s respect for human rights,No,,,No,,,No,,No,,Yes,Reduced crime,,Don’t know / Decline to answer,,6-12 months,Somewhat positive,Never,Don’t know/Decline to answer,Qual4159-0110-PolandStudy,PL,181,,,,2d5de64f-ec6c-3506-2ebc-69f412426afc,,{Invalid Expression},,,,,,,,14302052,7Ac94wdY0YttbPLbTOPnUk,,,1,,,{Invalid Expression},497
3/2/2023 16:40,3/2/2023 16:45,IP Address,100,340,TRUE,3/2/2023 16:45,R_2U65hFhk1naUbZi,anonymous,PL,I consent,Male,No,Higher Education (Bachelor/Engineer),35 to 44 years,Warmińsko-Mazurskie,Nidzica,93 938 +,Full-time or contract work in the private sector,Catholicism,,7,,,Strongly support,Strongly support,,,,,Very important,Very important,Very important,Neither agree nor disagree,Somewhat agree,Very hostile,Somewhat peaceful,Very favorable,Very favorable,A lot,Very positive,Very favorable,Neutral,None,Neither Positive nor Negative,Neutral,Somewhat favorable,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat positive,Somewhat positive,Somewhat positive,Somewhat helpful,Somewhat helpful ,Neutral / No change,No,,,No,,,Don’t know/Decline to answer,,No,,No,Greater security from foreign threats,,No drawback,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,340,,,,37bf1d66-3b2a-dcbb-3cba-28881fa8749c,,{Invalid Expression},,,,,,,,14302052,0ELiNH6BHNSq56a2cOkaCp,,,1,,,{Invalid Expression},497
3/2/2023 16:36,3/2/2023 16:46,IP Address,100,603,TRUE,3/2/2023 16:46,R_3haNA9jnpVPh0Sp,anonymous,PL,I consent,Female,No,Higher Education (Master’s degree or higher),45 to 54 years,Śląskie,Jastrzębie-Zdrój,93 938 +,Full-time or contract work in the private sector,Catholicism,,3,,,Somewhat support,Somewhat support,,,,,Very important,Very important,Very important,Strongly disagree,Somewhat agree,Somewhat hostile,Somewhat peaceful,Somewhat favorable,Somewhat favorable,Some,Positive,Somewhat favorable,Somewhat unfavorable,A little,Neither Positive nor Negative,Somewhat favorable,Somewhat favorable,Some,Positive,Somewhat favorable,Somewhat positive,Neutral,Neutral,Somewhat helpful,Neutral,Neutral / No change,No,,,No,,,No,,No,,Don’t know/Decline to answer,Greater security from foreign threats,,Don’t know / Decline to answer,,1-3 years,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,603,,,,36681d1d-cea6-340f-5101-c63340b96d66,,{Invalid Expression},,,,,,,,14302052,6sSnrHNvC7iU539PP0oWUG,,,1,,,{Invalid Expression},497
3/2/2023 16:39,3/2/2023 16:46,IP Address,100,428,TRUE,3/2/2023 16:46,R_0emDgF27z1jH2XT,anonymous,PL,I consent,Male,Yes,Higher Education (Bachelor/Engineer),18 to 24 years,Mazowieckie,Wołomin,43 340 – 57 187,Full-time or contract work in the private sector,Catholicism,,5,Somewhat oppose,Strongly oppose,,,,,,,Somewhat important,Very important,Somewhat important,Somewhat disagree,Somewhat agree,Somewhat hostile,Somewhat peaceful,Somewhat favorable,Somewhat favorable,Some,Very positive,Neutral,Neutral,Don’t know/Decline to answer,Don’t know/Decline to answer,Somewhat favorable,Somewhat favorable,A lot,Positive,Very favorable,Very positive,Neutral,Neutral,Somewhat helpful,Somewhat helpful ,Neutral / No change,No,,,Don’t know/Decline to answer,,,No,,No,,Yes,Changing the behavior and/or policies of the government of Poland,,Increased crime,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,428,,,,5bc57380-5346-0ba3-84f3-83dccbbfe346,,{Invalid Expression},,,,,,,,14302052,0fQ9iaFtj0Y8BK4I2vo1Z8,,,1,,,{Invalid Expression},497
3/2/2023 16:41,3/2/2023 16:46,IP Address,100,357,TRUE,3/2/2023 16:47,R_3KZu6ePLIIZ9EWV,anonymous,PL,I consent,Female,Yes,Vocational School,25 to 34 years,Małopolskie,Kraków,57 188 –  74 062,Full-time or contract work in the private sector,Catholicism,,5,,,,,Neither support nor oppose,Somewhat oppose,,,Somewhat important,Neutral,Neutral,Strongly disagree,Neither agree nor disagree,Somewhat peaceful,Somewhat peaceful,Neutral,Somewhat favorable,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat favorable,None,Positive,Somewhat favorable,Neutral,A little,Neither Positive nor Negative,Somewhat unfavorable,Neutral,Neutral,Neutral,Neutral,Very unhelpful ,Neutral / No change,No,,,No,,,No,,No,,No,No benefits,,Don’t know / Decline to answer,,As long as needed ,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,357,,,,51e2ba26-c6fe-9867-5865-2fbfa9ea38a5,,{Invalid Expression},,,,,,,,14302052,7lmxK8jPvwx7LyLYepbv1j,,,1,,,{Invalid Expression},497
3/2/2023 16:41,3/2/2023 16:47,IP Address,100,310,TRUE,3/2/2023 16:47,R_2DNducJ9vFntYr9,anonymous,PL,I consent,Female,Decline to answer,Vocational School,18 to 24 years,Wielkopolskie,Poznań,0 – 43 339,Other sources,Catholicism,,5,,,,,,,Somewhat support,Somewhat support,Don’t know/decline to answer,Very important,Very important,Neither agree nor disagree,Somewhat agree,Very hostile,Somewhat peaceful,Neutral,Neutral,Some,Positive,Neutral,Somewhat favorable,A lot,Very positive,Somewhat favorable,Somewhat favorable,A lot,Positive,Somewhat favorable,Somewhat positive,Somewhat positive,Neutral,Neutral,Don’t know/Decline to answer,Neutral / No change,No,,,No,,,Don’t know/Decline to answer,,No,,Yes,Greater security from foreign threats,,Don’t know / Decline to answer,,No preference,Neutral,Never,No,Qual4159-0110-PolandStudy,PL,310,,,,59b42e8f-b44b-07b8-898f-c96c2d883b7e,,{Invalid Expression},,,,,,,,14302052,09gFxDfQgUMi8l5HYkp137,,,1,,,{Invalid Expression},497
3/2/2023 16:42,3/2/2023 16:47,IP Address,100,290,TRUE,3/2/2023 16:47,R_4TNuUe1pID4QWGJ,anonymous,PL,I consent,Female,No,Higher Education (Master’s degree or higher),55 to 64 years,Łódzkie,Łódź,93 938 +,Self-employed (non-agricultural),Protestantism,,8,,,,,,,Neither support nor oppose,Somewhat oppose,Somewhat important,Very important,Very important,Somewhat agree,Somewhat disagree,Somewhat hostile,Somewhat peaceful,Somewhat favorable,Somewhat favorable,A lot,Positive,Somewhat unfavorable,Somewhat unfavorable,A little,Neither Positive nor Negative,Somewhat unfavorable,Neutral,Some,Neither Positive nor Negative,Neutral,Neutral,Neutral,Somewhat positive,Somewhat helpful,Neutral,The presence of American military forces has somewhat improved the government’s respect for human rights,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,Don’t know / Decline to answer,,As long as needed ,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,290,,,,8443d6da-d435-9742-7b73-ca87dbbfbdd9,,{Invalid Expression},,,,,,,,14302052,6bWAIJvGUOVv8gmxjQgfZn,,,1,,,{Invalid Expression},497
3/2/2023 16:39,3/2/2023 16:48,IP Address,100,489,TRUE,3/2/2023 16:48,R_22qLKVf9WdbHqNZ,anonymous,PL,I consent,Female,No,Higher Education (Bachelor/Engineer),25 to 34 years,Małopolskie,Chrzanów,57 188 –  74 062,Other sources,Catholicism,,4,,,,,,,Somewhat support,Somewhat support,Very important,Very important,Very important,Somewhat disagree,Strongly Agree,Very hostile,Somewhat peaceful,Somewhat favorable,Somewhat unfavorable,A lot,Positive,Neutral,Very unfavorable,A lot,Neither Positive nor Negative,Neutral,Somewhat favorable,Some,Neither Positive nor Negative,Very favorable,Somewhat positive,Neutral,Neutral,Somewhat helpful,Very unhelpful ,Neutral / No change,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,Changing the behavior and/or policies of the government of Poland,,As long as needed ,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,489,,,,65adcf53-96ea-24fc-a4c8-5617bb19bd23,,{Invalid Expression},,,,,,,,14302052,0nodJUtEOU2lgRWPknAEnS,,,1,,,{Invalid Expression},497
3/2/2023 16:40,3/2/2023 16:48,IP Address,100,432,TRUE,3/2/2023 16:48,R_2uxObogMmtoPASh,anonymous,PL,I consent,Male,No,Vocational School,18 to 24 years,Warmińsko-Mazurskie,Szczytno,57 188 –  74 062,Full-time or contract work in the private sector,Catholicism,,5,Neither support nor oppose,Somewhat oppose,,,,,,,Somewhat important,Very important,Somewhat important,Neither agree nor disagree,Neither agree nor disagree,Very hostile,Somewhat peaceful,Neutral,Neutral,Some,Neither Positive nor Negative,Neutral,Somewhat favorable,None,Don’t know/Decline to answer,Neutral,Neutral,Don’t know/Decline to answer,Don’t know/Decline to answer,Somewhat favorable,Don’t know/Decline to answer,Don’t know/Decline to answer,Neutral,Somewhat helpful,Very unhelpful ,Neutral / No change,No,,,No,,,No,,No,,No,Greater security from foreign threats,,Changing the behavior and/or policies of the government of Poland,,No preference,Very positive,Never,Don’t know/Decline to answer,Qual4159-0110-PolandStudy,PL,432,,,,89c6d72a-ceea-8b95-3140-0dfbe3a46bc4,,{Invalid Expression},,,,,,,,14302052,1oBi2c7JOBensiRVUJ9Hpd,,,1,,,{Invalid Expression},497
3/2/2023 16:35,3/2/2023 16:48,IP Address,100,781,TRUE,3/2/2023 16:48,R_2yaeKJS3iJ59Wkj,anonymous,PL,I consent,Male,No,Decline to answer,25 to 34 years,Warmińsko-Mazurskie,Elbląg,43 340 – 57 187,Full-time or contract work in the private sector,Catholicism,,5,,,Neither support nor oppose,Somewhat oppose,,,,,Very important,Very important,Very important,Neither agree nor disagree,Strongly Agree,Don't know/decline to answer,Don't know/decline to answer,Neutral,Neutral,Don’t know/Decline to answer,Neither Positive nor Negative,Neutral,Neutral,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Somewhat favorable,Somewhat positive,Somewhat positive,Somewhat positive,Somewhat helpful,Neutral,Neutral / No change,No,,,No,,,No,,No,,Don’t know/Decline to answer,Greater security from foreign threats,,Don’t know / Decline to answer,,As long as needed ,Neutral,Never,No,Qual4159-0110-PolandStudy,PL,781,,,,e8c98d9d-c6ac-3448-661d-f2888d7b5d63,,{Invalid Expression},,,,,,,,14302052,4DuBktk4o8X75NKbCjygJ0,,,1,,,{Invalid Expression},497
3/2/2023 16:45,3/2/2023 16:48,IP Address,100,172,TRUE,3/2/2023 16:48,R_1jlFXvtWy52sgBU,anonymous,PL,I consent,Male,No,Primary Education,25 to 34 years,Zachodniopomorskie,Kołobrzeg,0 – 43 339,Full-time or contract work in the private sector,Local religion,,8,Somewhat support,Neither support nor oppose,,,,,,,Very important,Somewhat important,Somewhat important,Somewhat agree,Neither agree nor disagree,Very peaceful,Very peaceful,Somewhat unfavorable,Somewhat favorable,A little,Positive,Somewhat favorable,Somewhat favorable,Some,Very positive,Very favorable,Somewhat favorable,A little,Neither Positive nor Negative,Somewhat favorable,Somewhat positive,Somewhat positive,Somewhat positive,Very helpful,Somewhat helpful ,The presence of American military forces has somewhat worsened the government’s respect for human rights,No,,,Yes,"Had a brief everyday interaction with a U.S. service member, such as conversing on public transport, or shopping at the same market.,Had a co-worker who was a U.S. servicemember,Had a U.S. service member as a family member (other than a spouse)",,No,,No,,Yes,Support for Polish democracy,,Don’t know / Decline to answer,,Longer than 3 years,Somewhat positive,Two times,Maybe,Qual4159-0110-PolandStudy,PL,172,,,,2ea64f53-f19d-48a8-4b2a-d85ebf3f4429,,{Invalid Expression},,,,,,,,14302052,03rSk2c0w5BSU7nSRw5Nl9,,,1,,,{Invalid Expression},497
3/2/2023 16:34,3/2/2023 16:49,IP Address,100,898,TRUE,3/2/2023 16:49,R_1d6NaDGcUjbdNir,anonymous,PL,I consent,Male,No,Higher Education (Master’s degree or higher),55 to 64 years,Mazowieckie,Warszawa,57 188 –  74 062,Self-employed (non-agricultural),Catholicism,,9,,,,,Strongly support,Strongly support,,,Very important,Very important,Very important,Strongly disagree,Somewhat agree,Very hostile,Very peaceful,Very favorable,Very favorable,A lot,Very positive,Somewhat favorable,Somewhat unfavorable,A little,Neither Positive nor Negative,Somewhat favorable,Somewhat favorable,Some,Neither Positive nor Negative,Very favorable,Very positive,Very positive,Neutral,Very helpful,Neutral,Neutral / No change,No,,,No,,,No,,No,,Yes,Greater security from foreign threats,,No drawback,,As long as needed ,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,898,,,,60e74d05-55d7-bb64-4e98-69d6e5cf09e1,,{Invalid Expression},,,,,,,,14302052,44PIZtapVcBTcxlghi4b0R,,,1,,,{Invalid Expression},497
3/2/2023 16:35,3/2/2023 16:49,IP Address,100,856,TRUE,3/2/2023 16:49,R_330S6STlyxS6iMy,anonymous,PL,I consent,Male,Decline to answer,Decline to answer,25 to 34 years,Dolnośląskie,Zgorzelec,0 – 43 339,Other sources,Decline to answer,,5,,,,,Don’t know/decline to answer,Neither support nor oppose,,,Very important,Very important,Somewhat important,Don't know/decline to answer,Somewhat disagree,Neutral,Somewhat peaceful,Neutral,Somewhat favorable,Don’t know/Decline to answer,Don’t know/Decline to answer,Somewhat favorable,Somewhat favorable,Don’t know/Decline to answer,Don’t know/Decline to answer,Neutral,Neutral,Don’t know/Decline to answer,Don’t know/Decline to answer,Somewhat favorable,Neutral,Don’t know/Decline to answer,Don’t know/Decline to answer,Neutral,Don’t know/Decline to answer,Neutral / No change,No,,,No,,,No,,No,,Don’t know/Decline to answer,Greater security from foreign threats,,Don’t know / Decline to answer,,As long as needed ,Neutral,Never,No,Qual4159-0110-PolandStudy,PL,856,,,,c1b419da-9783-eb8b-c26b-6ccd999e8c85,,{Invalid Expression},,,,,,,,14302052,3HS0Aot7UfBYKfFKDoohJZ,,,1,,,{Invalid Expression},497
3/2/2023 16:38,3/2/2023 16:49,IP Address,100,699,TRUE,3/2/2023 16:49,R_3IT5LmYAaEl3so1,anonymous,PL,I consent,Male,No,Secondary Education,45 to 54 years,Wielkopolskie,Poznań (City),0 – 43 339,Full-time or contract work in the private sector,Agnostic/Atheist,,8,,,,,Somewhat support,Somewhat support,,,Very important,Very important,Very important,Strongly disagree,Strongly Agree,Neutral,Neutral,Neutral,Very unfavorable,A lot,Negative,Neutral,Neutral,Some,Neither Positive nor Negative,Neutral,Somewhat favorable,A lot,Positive,Neutral,Somewhat positive,Somewhat positive,Neutral,Somewhat helpful,Very unhelpful ,Neutral / No change,Yes,Had a neighbor who was a U.S. servicemember,,Don’t know/Decline to answer,,,No,,No,,Yes,Changing the behavior and/or policies of the government of Poland,,Changing the behavior and/or policies of the government of Poland,,No preference,Neutral,Never,No,Qual4159-0110-PolandStudy,PL,699,,,,4348a3b3-3dc9-c9e2-ebd1-8c834f209bd8,,{Invalid Expression},,,,,,,,14302052,05OldEDn4eTnOPAohNPpaX,,,1,,,{Invalid Expression},497
3/2/2023 16:42,3/2/2023 16:49,IP Address,100,428,TRUE,3/2/2023 16:49,R_2v7Vjmw9HjwLlZk,anonymous,PL,I consent,Female,Yes,Primary Education,25 to 34 years,Śląskie,Bytom,43 340 – 57 187,Full-time or contract work in the private sector,Catholicism,,6,,,,,,,Neither support nor oppose,Somewhat oppose,Neutral,Somewhat important,Somewhat important,Somewhat agree,Somewhat agree,Somewhat hostile,Very peaceful,Very favorable,Very favorable,A lot,Positive,Somewhat favorable,Somewhat favorable,A lot,Positive,Very favorable,Somewhat favorable,Some,Positive,Very favorable,Somewhat positive,Somewhat positive,Very positive,Somewhat helpful,Very helpful ,The presence of American military forces has greatly improved the government’s respect for human rights,No,,,Yes,"Had a neighbor who was a U.S. servicemember,Been close friends with a U.S. service member",,No,,No,,Yes,Greater security from foreign threats,,Changing the behavior and/or policies of the government of Poland,,6-12 months,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,428,,,,94317522-04a5-a185-d86d-fb5999ba3b06,,{Invalid Expression},,,,,,,,14302052,5uJgHaqacX5MUubWxmsAT5,,,1,,,{Invalid Expression},497
3/2/2023 16:43,3/2/2023 16:49,IP Address,100,359,TRUE,3/2/2023 16:49,R_3kCeJWHr9sx1e6e,anonymous,PL,I consent,Male,No,Vocational School,25 to 34 years,Lubelskie,Lubartów,43 340 – 57 187,Self-employed (non-agricultural),Catholicism,,6,Neither support nor oppose,Somewhat support,,,,,,,Very important,Somewhat important,Somewhat important,Somewhat disagree,Somewhat disagree,Somewhat hostile,Somewhat peaceful,Somewhat favorable,Somewhat favorable,Some,Positive,Neutral,Neutral,Some,Neither Positive nor Negative,Neutral,Somewhat favorable,Some,Neither Positive nor Negative,Somewhat favorable,Neutral,Neutral,Don’t know/Decline to answer,Neutral,Don’t know/Decline to answer,The presence of American military forces has somewhat improved the government’s respect for human rights,No,,,No,,,No,,Don’t know/Decline to answer,,Yes,Greater security from foreign threats,,Don’t know / Decline to answer,,As long as needed ,Don’t know/Decline to answer,Never,No,Qual4159-0110-PolandStudy,PL,359,,,,536a14d9-47cb-e670-b038-9b9734efd7ca,,{Invalid Expression},,,,,,,,14302052,3nvd0F1380i1jHgZFcuINU,,,1,,,{Invalid Expression},497
